combined_position,case_id,pool,selection_status,converged,dropped,has_archive_manifest_row,archive_exists,archive_path,drop_reason,flow_converged_reported,raw_enthalpy_passed,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
1030,ood_test_pbf03_0015,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,421.93369,297.700
1031,ood_test_pbf03_0054,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,876.02917,171.430
1032,ood_test_pbf03_0055,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,586.00993,416.142
1033,ood_test_pbf03_0042,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0042.tar.gz,,true,true,true,349.08157,38.766
1034,ood_test_pbf03_0043,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0043.tar.gz,,true,true,true,456.14272,230.805
1035,ood_test_pbf03_0070,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,487.56641,344.042
1036,ood_test_pbf03_0071,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,565.99297,68.508
1037,ood_test_pbf03_0037,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0037.tar.gz,,true,true,true,477.37442,37.660
1038,ood_test_pbf03_0036,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,656.33683,89.420
1039,ood_test_pbf03_0060,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,572.84379,38.896
1040,ood_test_pbf03_0061,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,671.52265,31.555
1041,ood_test_pbf03_0020,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0020.tar.gz,,true,true,true,349.47954,102.275
1042,ood_test_pbf03_0021,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0021.tar.gz,,true,true,true,380.40902,104.386
1043,ood_test_pbf03_0045,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,697.41595,60.129
1044,ood_test_pbf03_0044,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,509.53088,30.558
1045,ood_test_pbf03_0026,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0026.tar.gz,,true,true,true,372.80517,71.896
1046,ood_test_pbf03_0027,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0027.tar.gz,,true,true,true,470.15088,51.379
1047,ood_test_pbf03_0024,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,328.26485,94.375
1048,ood_test_pbf03_0025,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,351.52537,90.471
1049,ood_test_pbf03_0056,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,545.22351,108.815
1050,ood_test_pbf03_0057,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1183.5622,80.534
1051,ood_test_pbf03_0012,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0012.tar.gz,,true,true,true,305.95616,14.612
1052,ood_test_pbf03_0013,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0013.tar.gz,,true,true,true,303.53522,9.561
1053,ood_test_pbf03_0094,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0094.tar.gz,,true,true,true,345.23655,159.716
1054,ood_test_pbf03_0095,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,510.16304,28.511
1055,ood_test_pbf03_0001,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,765.13091,100.120
1056,ood_test_pbf03_0000,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,767.66636,60.875
1057,ood_test_pbf03_0091,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0091.tar.gz,,true,true,true,488.73894,118.784
1058,ood_test_pbf03_0090,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,686.15201,60.997
1059,ood_test_pbf03_0010,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,307.62144,93.287
1060,ood_test_pbf03_0011,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0011.tar.gz,,true,true,true,393.06446,39.373
1061,ood_test_pbf03_0082,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0082.tar.gz,,true,true,true,327.24394,80.782
1062,ood_test_pbf03_0083,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,544.39955,333.071
1063,ood_test_pbf03_0007,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,565.19024,36.451
1064,ood_test_pbf03_0006,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0006.tar.gz,,true,true,true,456.12829,31.644
1065,ood_test_pbf03_0039,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0039.tar.gz,,true,true,true,415.96773,111.680
1066,ood_test_pbf03_0038,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1021.8018,82.560
1067,ood_test_pbf03_0009,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0009.tar.gz,,true,true,true,327.7433,20.838
1068,ood_test_pbf03_0008,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0008.tar.gz,,true,true,true,355.0164,12.594
1069,ood_test_pbf03_0085,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0085.tar.gz,,true,true,true,370.79048,26.168
1070,ood_test_pbf03_0084,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0084.tar.gz,,true,true,true,324.91577,18.382
1071,ood_test_pbf03_0093,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0093.tar.gz,,true,true,true,395.14727,45.797
1072,ood_test_pbf03_0092,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0092.tar.gz,,true,true,true,417.81886,32.537
1073,ood_test_pbf03_0100,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0100.tar.gz,,true,true,true,356.52237,89.397
1074,ood_test_pbf03_0101,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,558.0313,53.735
1075,ood_test_pbf03_0003,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,840.52576,76.442
1076,ood_test_pbf03_0002,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,646.80223,58.327
1077,ood_test_pbf03_0048,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0048.tar.gz,,true,true,true,460.96406,44.259
1078,ood_test_pbf03_0049,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,580.08312,57.202
1079,ood_test_pbf03_0102,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,532.11661,101.029
1080,ood_test_pbf03_0103,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0103.tar.gz,,true,true,true,433.64324,91.904
1081,ood_test_pbf03_0032,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,870.22984,117.230
1082,ood_test_pbf03_0033,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,574.98919,178.713
1083,ood_test_pbf03_0034,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0034.tar.gz,,true,true,true,460.15227,85.106
1084,ood_test_pbf03_0035,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1027.0686,61.252
1085,ood_test_pbf03_0081,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0081.tar.gz,,true,true,true,434.89,345.872
1086,ood_test_pbf03_0080,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,742.18529,150.962
1087,ood_test_pbf03_0069,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0069.tar.gz,,true,true,true,376.86821,69.684
1088,ood_test_pbf03_0068,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0068.tar.gz,,true,true,true,474.78183,101.824
1089,ood_test_pbf03_0099,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0099.tar.gz,,true,true,true,364.61876,169.725
1090,ood_test_pbf03_0098,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,494.00634,65.631
1091,ood_test_pbf03_0062,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,579.80301,153.496
1092,ood_test_pbf03_0063,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,450.66568,411.750
1093,ood_test_pbf03_0040,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0040.tar.gz,,true,true,true,347.75761,120.339
1094,ood_test_pbf03_0041,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,352.92263,279.158
1095,ood_test_pbf03_0046,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,381.34654,481.373
1096,ood_test_pbf03_0047,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,653.2384,225.350
1097,ood_test_pbf03_0096,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,369.71394,413.473
1098,ood_test_pbf03_0097,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,633.40913,76.578
1099,ood_test_pbf03_0076,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,590.06652,173.200
1100,ood_test_pbf03_0077,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1191.0837,153.944
1101,ood_test_pbf03_0072,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf03_0072.tar.gz,,true,true,true,404.20884,219.193
1102,ood_test_pbf03_0073,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1227.6066,177.470
1103,ood_test_pbf03_0022,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,680.95378,70.678
1104,ood_test_pbf03_0023,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,994.98632,88.922
1105,ood_test_pbf04_0043,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,586.64088,150.093
1106,ood_test_pbf04_0039,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0039.tar.gz,,true,true,true,322.74415,63.315
1107,ood_test_pbf04_0008,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,515.80458,51.500
1108,ood_test_pbf04_0032,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,600.77893,595.912
1109,ood_test_pbf04_0015,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,621.54276,168.682
1110,ood_test_pbf04_0044,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,734.36617,154.690
1111,ood_test_pbf04_0014,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0014.tar.gz,,true,true,true,399.09635,46.864
1112,ood_test_pbf04_0037,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,587.10705,127.312
1113,ood_test_pbf04_0009,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,402.90353,449.793
1114,ood_test_pbf04_0052,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,765.02269,534.005
1115,ood_test_pbf04_0025,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0025.tar.gz,,true,true,true,386.67879,96.233
1116,ood_test_pbf04_0026,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0026.tar.gz,,true,true,true,300.46908,65.567
1117,ood_test_pbf04_0029,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,380.08963,306.076
1118,ood_test_pbf04_0033,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,551.1039,178.843
1119,ood_test_pbf04_0002,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0002.tar.gz,,true,true,true,342.34401,78.145
1120,ood_test_pbf04_0007,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_pbf04_0007.tar.gz,,true,true,true,320.26698,97.702
1121,ood_test_pbf04_0027,ood_test,unattempted,,,false,false,,,,,,,
1122,ood_test_pbf04_0021,ood_test,unattempted,,,false,false,,,,,,,
1123,ood_test_pbf04_0035,ood_test,unattempted,,,false,false,,,,,,,
1124,ood_test_pbf04_0018,ood_test,unattempted,,,false,false,,,,,,,
1125,ood_test_pbf04_0030,ood_test,unattempted,,,false,false,,,,,,,
1126,ood_test_pbf04_0010,ood_test,unattempted,,,false,false,,,,,,,
1127,ood_test_pbf04_0022,ood_test,unattempted,,,false,false,,,,,,,
1128,ood_test_pbf04_0013,ood_test,unattempted,,,false,false,,,,,,,
1129,ood_test_pbf04_0012,ood_test,unattempted,,,false,false,,,,,,,
1130,ood_test_pbf04_0028,ood_test,unattempted,,,false,false,,,,,,,
1131,ood_test_pbf04_0006,ood_test,unattempted,,,false,false,,,,,,,
1132,ood_test_pbf04_0047,ood_test,unattempted,,,false,false,,,,,,,
1133,ood_test_pbf04_0000,ood_test,unattempted,,,false,false,,,,,,,
1134,ood_test_pbf04_0045,ood_test,unattempted,,,false,false,,,,,,,
1135,ood_test_pbf04_0005,ood_test,unattempted,,,false,false,,,,,,,
1136,ood_test_pbf04_0041,ood_test,unattempted,,,false,false,,,,,,,
1137,ood_test_pbf04_0003,ood_test,unattempted,,,false,false,,,,,,,
1138,ood_test_pbf04_0019,ood_test,unattempted,,,false,false,,,,,,,
1139,ood_test_pbf04_0004,ood_test,unattempted,,,false,false,,,,,,,
1140,ood_test_pbf04_0042,ood_test,unattempted,,,false,false,,,,,,,
1141,ood_test_pbf04_0046,ood_test,unattempted,,,false,false,,,,,,,
1142,ood_test_pbf04_0050,ood_test,unattempted,,,false,false,,,,,,,
1143,ood_test_pbf04_0001,ood_test,unattempted,,,false,false,,,,,,,
1144,ood_test_pbf04_0024,ood_test,unattempted,,,false,false,,,,,,,
1145,ood_test_pbf04_0051,ood_test,unattempted,,,false,false,,,,,,,
1146,ood_test_pbf04_0016,ood_test,unattempted,,,false,false,,,,,,,
1147,ood_test_pbf04_0017,ood_test,unattempted,,,false,false,,,,,,,
1148,ood_test_pbf04_0040,ood_test,unattempted,,,false,false,,,,,,,
1149,ood_test_pbf04_0034,ood_test,unattempted,,,false,false,,,,,,,
1150,ood_test_pbf04_0049,ood_test,unattempted,,,false,false,,,,,,,
1151,ood_test_pbf04_0031,ood_test,unattempted,,,false,false,,,,,,,
1152,ood_test_pbf04_0020,ood_test,unattempted,,,false,false,,,,,,,
1153,ood_test_pbf04_0023,ood_test,unattempted,,,false,false,,,,,,,
1154,ood_test_pbf04_0048,ood_test,unattempted,,,false,false,,,,,,,
1155,ood_test_pbf04_0038,ood_test,unattempted,,,false,false,,,,,,,
1156,ood_test_pbf04_0036,ood_test,unattempted,,,false,false,,,,,,,
